"","review_count","rating","price","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate","id","distance","state","longitude","latitude"
"ClhGxW--OdGJO0MFNY3GPg",16.9967700015958,-0.315488685331228,0.630977370662456,0,0.02,-0.045,0.01,-0.015,"ClhGxW--OdGJO0MFNY3GPg",7526.95740337094,"GA",-84.92455,32.52898
"a4koKlWjA4pBMslYiCAOwg",-41.2833592262289,0.251113808935927,0.601249624396885,0,0.0191839031791302,-0.0437758547686952,0.01,-0.0145919515895651,"a4koKlWjA4pBMslYiCAOwg",5063.61379196082,"GA",-84.9908,32.46893
"E6uU7ju9mtq2QDT13-66vA",-58.8263660390671,0.253268925618441,0.591262103501492,6.93889390390723e-18,0.0192353444699088,-0.0438530167048632,0.01,-0.0146176722349544,"E6uU7ju9mtq2QDT13-66vA",1031.72611150803,"GA",-84.992068,32.468974
"GzpCUYihvYiniFVPtzasWQ",-39.3078239741854,-0.259078474911469,-0.378428836732748,6.93889390390723e-18,0.0192056490997139,-0.0438084736495709,0.01,-0.014602824549857,"GzpCUYihvYiniFVPtzasWQ",1195.77595462618,"GA",-84.992812,32.466899
"-tY4zKlLO7EdARbT-QBKaQ",-2.86345832720406,-0.76383118080606,0.630939814969133,0,0.0192155371291905,-0.0438233056937857,0.01,-0.0146077685645952,"-tY4zKlLO7EdARbT-QBKaQ",1232.19248669345,"GA",-84.993724,32.466211
"sOJb4zVSiQHSqLPFx-PXkg",-31.4501850277467,0.232575767380535,-0.281749017561536,0,0.0182758496293823,-0.0424137744440735,0.01,-0.0141379248146912,"sOJb4zVSiQHSqLPFx-PXkg",3348.9950170005,"GA",-84.9637527,32.4694595
"awX9hdWIp9857vKdYXi5iw",51.2525099724269,0.319121746092044,-0.188756437905428,6.93889390390723e-18,0.00826669482379639,-0.0274000422356946,0.01,-0.00913334741189818,"awX9hdWIp9857vKdYXi5iw",4086.67076652906,"GA",-84.9440994262695,32.4116439819336
"-d7UHCR19UnwKRdeJYEXtg",3.40752664245875,-0.264765203684359,0.787435954884068,6.93889390390723e-18,0.0170725538146039,-0.0406088307219059,0.01,-0.013536276907302,"-d7UHCR19UnwKRdeJYEXtg",4001.34910435329,"GA",-84.93002,32.44564
"QKoqo8K5QpjxXHWh9_FESg",-10.8970294659773,0.314288986687125,-0.194327529588497,0,0.00877771905804611,-0.0281665785870692,0.01,-0.00938885952902306,"QKoqo8K5QpjxXHWh9_FESg",3755.84677715838,"GA",-84.94066,32.41875
"0WdVVbUBtlTVDYOKYMUbSg",0.565031659326522,0.645020170533728,0.709959658932543,-6.93889390390723e-18,0.02,-0.045,0.01,-0.015,"0WdVVbUBtlTVDYOKYMUbSg",12248.7237051038,"GA",-84.8888753727078,32.5241310452313
"lNCm7TJzipIupoSXBTkejg",-63.2820350995369,0.725171452613147,-0.306456295346254,0,0.0188848492539473,-0.043327273880921,0.01,-0.0144424246269737,"lNCm7TJzipIupoSXBTkejg",2839.80729076685,"GA",-84.9879638850689,32.4612160412142
"8x5Yy6-tca9GCe2UsXNujA",-27.9952232976956,-0.835696601450201,-0.328606797099599,-6.93889390390723e-18,0.02,-0.045,0.01,-0.015,"8x5Yy6-tca9GCe2UsXNujA",2451.84061276372,"GA",-84.9880065917969,32.4568748474121
