"","zip_code","id","name","is_closed","review_count","rating","price","distance","latitude","longitude","city","state","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate","is_focal"
"1670","99403","uoGUs1CClp__queM5V9wZg","Paraiso Vallarta",FALSE,26,4,2,3090.40756914626,46.42014,-117.04518,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1671","99403","nOicv38ea9excnvOIBACpA","Jose Tacos",FALSE,18,4.5,1,3163.74162252255,46.420084,-117.050097,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1672","99403","x_XIbvIVQBCq50Mv04IlWQ","Rookies A Sports Pub",FALSE,7,4,2,2705.27312527829,46.4167540050156,-117.044295794192,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1673","99403","OPA4WIjdSQ3isvVLFdKpGA","Thai Garden",FALSE,24,3.5,2,2742.16040409732,46.41707,-117.04491,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1674","83501","bf9fPaDKnT-Bh4FuKqcPOw","Brock's",FALSE,12,4.5,2,3297.41607425525,46.421233,-117.026921,"Lewiston","ID",0.06,0,0,0,0.06,TRUE
"1675","99403","SxpicUgMEbN9brEiW_bVKQ","Hazel's Good Eats",FALSE,53,4.5,1,3054.44586878276,46.41974,-117.04583,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1676","99403","lI53zoVsxR3QsHDQ69hmfQ","Sauté on 6th",FALSE,39,4.5,2,2275.81608849555,46.41257,-117.04595,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1677","99403","ZpBX94sd_tHMZtcO7KwVmg","Rooster's Waterfront Restaurant",FALSE,98,3.5,2,3979.06081443488,46.4265831398255,-117.055567391217,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1678","99403","gtTVARUfk2G4Mf1blHSO9w","Tomato Bros",FALSE,128,4,2,3060.0954736884,46.4202147,-117.040659,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1679","99403","kHhx-277bhXhO6voEWRxgw","Fazzari's Finest",FALSE,107,4.5,2,3292.87436216806,46.41932,-117.057658,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1680","99403","o0_pf0YB04HDNfcqW883_g","Hogan's Place",FALSE,35,4.5,2,2250.96582920858,46.41236,-117.04594,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1681","99403","Pt2CWRU6k7yD2OuokQZ5gA","Bogeys",FALSE,5,4,2,3551.51308167216,46.4241203,-117.0472852,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1682","99403","q2fiKLOMxlicg3HmQSBlSg","Quay Restaurant",FALSE,12,3.5,2,3667.60443997555,46.424728,-117.046493,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1683","99403","luL9QDc98Fmqhg1i46oxbA","Bamboo Gardens",FALSE,21,3.5,2,2242.64909483285,46.4124,-117.04517,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1684","99403","SHmvW0xrFn-pAR4rpPwwyA","Station 3 Family Restaurant & Lounge",FALSE,15,3.5,2,2219.18360553816,46.412099,-117.045717,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1685","99403","uoGUs1CClp__queM5V9wZg","Paraiso Vallarta",FALSE,26,4,2,3090.40756914626,46.42014,-117.04518,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1686","99403","nOicv38ea9excnvOIBACpA","Jose Tacos",FALSE,18,4.5,1,3163.74162252255,46.420084,-117.050097,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1687","99403","x_XIbvIVQBCq50Mv04IlWQ","Rookies A Sports Pub",FALSE,7,4,2,2705.27312527829,46.4167540050156,-117.044295794192,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1688","99403","OPA4WIjdSQ3isvVLFdKpGA","Thai Garden",FALSE,24,3.5,2,2742.16040409732,46.41707,-117.04491,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1689","83501","8yJW1VWQEG551tB9CeWBfA","Hells Canyon Smokehouse",FALSE,71,4,2,3936.12162042592,46.3893603890603,-116.987676537987,"Lewiston","ID",0.06,0,0,0,0.06,TRUE
"1690","99403","SxpicUgMEbN9brEiW_bVKQ","Hazel's Good Eats",FALSE,53,4.5,1,3054.44586878276,46.41974,-117.04583,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1691","99403","lI53zoVsxR3QsHDQ69hmfQ","Sauté on 6th",FALSE,39,4.5,2,2275.81608849555,46.41257,-117.04595,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1692","99403","ZpBX94sd_tHMZtcO7KwVmg","Rooster's Waterfront Restaurant",FALSE,98,3.5,2,3979.06081443488,46.4265831398255,-117.055567391217,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
