"","review_count","rating","price","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate","id","distance","state","longitude","latitude"
"xTqW677ylIqm8t7-Jbt5Zw",34.0291412623736,0,0.284407159397321,-0.0125,-0.005,0,0,-0.0175,"xTqW677ylIqm8t7-Jbt5Zw",1577.72014255282,"WI",-89.03019,42.49889
"mzJvDEPvu6mVBOdXdvezbA",-31.7140610688307,0.5,-0.704554966790314,-0.0125,-0.005,0,0,-0.0175,"mzJvDEPvu6mVBOdXdvezbA",1454.88789528304,"WI",-89.0287475585938,42.4992332458496
"Ihr8akm6V_lvnj18eGNKpA",-30.4543835947513,0.5,-0.58365023883402,-0.0125,-0.005,0,0,-0.0175,"Ihr8akm6V_lvnj18eGNKpA",768.380457339679,"WI",-89.0195376694319,42.4965692808837
"_8PireFk_UA1H1GpFM6KKQ",-43.9387870567387,-0.246174191046171,2.22044604925031e-16,-0.0025,0.0125,0,0,0.01,"_8PireFk_UA1H1GpFM6KKQ",1482.01962018359,"OH",-84.4866867,39.1254692
"pijs25xh-IoqfvloZLwoSg",-111.855142440848,-0.240946402553002,0,-0.0025,0.0125,0,0,0.01,"pijs25xh-IoqfvloZLwoSg",860.232727563345,"OH",-84.4852611,39.119869
"JUhU8PhKN2-7JKPCVtbf7A",-143.02598670911,0.892106106426681,0.10679511904584,-0.0625,0,0,0,-0.0625,"JUhU8PhKN2-7JKPCVtbf7A",125.333225448107,"NH",-71.44067,42.70296
"EwYJNWwc5KaNtpdl-cIm7w",6,-0.5,1,0.00750000000000001,0,0,0,0.00750000000000001,"EwYJNWwc5KaNtpdl-cIm7w",1011.1514390258,"RI",-71.1869509,41.6674099
"joYPBRfyonN-em4-hOyqZQ",-44,-0.5,1,0.00750000000000001,0,0,0,0.00750000000000001,"joYPBRfyonN-em4-hOyqZQ",129.655992717891,"RI",-71.19313,41.6745
"S7tZa38gZyNljlcesvZ7jw",70,-0.5,1,0,0,0,0,0,"S7tZa38gZyNljlcesvZ7jw",1550.21159114871,"MD",-77.32111,39.70909
"H-uqGpvuCG33Y9sM48mIgw",33,0,0,0,0,0,0,0,"H-uqGpvuCG33Y9sM48mIgw",1346.85193600637,"MD",-76.6511917114258,39.7101135253906
"banDjV_OijgqOPN8EQC-LA",5,0.5,-1,0,0,0,0,0,"banDjV_OijgqOPN8EQC-LA",1598.25103682488,"MD",-76.648788,39.708185
"5VPNFtsEr0lgHnQijwHpxA",-3,-0.5,0,0,0,0,0,0,"5VPNFtsEr0lgHnQijwHpxA",1576.95309714512,"MD",-76.648165,39.707932
"1oOAmjjmqQxBaCmqmhX0jA",-18,0.5,2,0.017,-0.01,0,-0.007,0,"1oOAmjjmqQxBaCmqmhX0jA",1224.68864959719,"MD",-77.4769777,39.1772852
"bkMMYQmXNd2pWvIUIEEUDw",3,0.5,0,-0.0125,0.02,0,-0.02,-0.0125,"bkMMYQmXNd2pWvIUIEEUDw",1410.14628976822,"NC",-78.5848755333623,33.9061390060774
"JtdmGbbTOEBHQSFKn7fttw",50,1,0,-0.0125,0.02,0,-0.02,-0.0125,"JtdmGbbTOEBHQSFKn7fttw",1458.96289798804,"NC",-78.584502,33.906247
"oLIlVL4ggtsKvRpYI22r9w",-202.558631156832,-0.0513083490614914,-0.133080727735051,0.00625,0,0,0,0.00625,"oLIlVL4ggtsKvRpYI22r9w",962.421114450715,"NJ",-75.1999328,40.6905378
"9Pxboz30BVWnX58DFEiwyA",14,-0.5,1.5,-0.01125,0.01125,-0.01,-0.005,-0.015,"9Pxboz30BVWnX58DFEiwyA",638.704050505939,"NM",-106.621114,31.846175
"SrlaKfDb_P4t3XAYznYhkA",-172.641788991628,-0.200525062574862,-1.59894987485027,-0.0235,0.04,0,0.00375,0.02025,"SrlaKfDb_P4t3XAYznYhkA",87.0778179467035,"NY",-73.655869,41.012273
"7OZqlLX4fNsSUoIeVh5SGg",-175.866538601208,-0.23447238718465,-0.531055225630701,-0.0235,0.04,0,0.00375,0.02025,"7OZqlLX4fNsSUoIeVh5SGg",73.2231286334037,"NY",-73.6562672,41.0117609
"3yxcngyQT7gZ_5fvIOm2Ng",-17.9122572101632,-0.182366889099513,0.364733778199025,-0.0235,0.04,0,0.00375,0.02025,"3yxcngyQT7gZ_5fvIOm2Ng",439.197945046264,"NY",-73.66082,41.0094
"mcWry61hes75uEyFLcSm2w",-169.973895574055,-0.687229899482852,-0.625540201034297,-0.0235,0.04,0,0.00375,0.02025,"mcWry61hes75uEyFLcSm2w",278.445147414024,"NY",-73.659859970212,41.0126575827599
"24sKTUygqWZGCYZ18QTxOg",-136.443352573258,0.27588310866129,-0.55176621732258,-0.0235,0.04,0,0.00375,0.02025,"24sKTUygqWZGCYZ18QTxOg",344.050485532024,"NY",-73.656538,41.008946
"7oq4EY0WEO840xfLS6c9iQ",28,-0.5,0,0.00650000000000001,0,0,0,0.00650000000000001,"7oq4EY0WEO840xfLS6c9iQ",1563.00891603736,"RI",-71.784767,41.427066
"uGe331PBgojNaSYl-Ky7aw",-10.3322789138062,0.290656835891426,0,0.06,0,0,0,0.06,"uGe331PBgojNaSYl-Ky7aw",532.426777219368,"PA",-75.4475588812083,39.8214169076411
"WpoKj1yMIQiPDtIO0ESG4Q",0.154637907163185,0.556857964719439,0.335509163011863,0.0025,0,0,0,0.00249999999999997,"WpoKj1yMIQiPDtIO0ESG4Q",1358.20886705728,"IL",-90.3363459981941,41.608293452022
"YceJjJy9bM8VNF28DGNcAA",-33.5430800485927,0.578544919551387,0.295851558611676,0.00250000000000001,1.73472347597681e-18,0,0,0.00249999999999999,"YceJjJy9bM8VNF28DGNcAA",1160.70207550054,"IL",-90.3362830511049,41.6063357869545
"-IjwHm5-iS7fO4tnDDdm6g",-39.4330153331816,-0.425931725622333,-0.697020132553779,0.0025,0,0,0,0.00249999999999999,"-IjwHm5-iS7fO4tnDDdm6g",1207.76380880345,"IL",-90.3361199,41.60676
"-yxutMwhjwJNexiVcOGpag",-185.60536260957,-0.801156305870765,0.301156305870765,0.00750000000000001,0,0,0,0.00750000000000001,"-yxutMwhjwJNexiVcOGpag",119.547189027492,"RI",-71.340738,41.805013
"skbeTy7auca2-UW7GQrTkQ",5,0.5,0,0.00750000000000001,0,0,0,0.00750000000000001,"skbeTy7auca2-UW7GQrTkQ",1291.61982728185,"RI",-71.3522810263544,41.8779248604346
"nNn8eI7JnwedItXKv4gbpw",-53.3397102962956,-0.0920456449010354,0.758499821553418,0.00750000000000001,0,0,0,0.00750000000000001,"nNn8eI7JnwedItXKv4gbpw",1408.18717707145,"RI",-71.505897,42.008598
"rpaUYCqcAQ041wpNsocuFw",61,-0.5,1,0.00750000000000001,0,0,0,0.00750000000000001,"rpaUYCqcAQ041wpNsocuFw",1063.30698946966,"RI",-71.5855900175255,42.0050400107292
"Syg9Vs0_1fn0hBs4k-0qAA",-23.5896435371032,-0.641791938622824,0.249335665057034,-0.01875,0.005,0,-0.005,-0.01875,"Syg9Vs0_1fn0hBs4k-0qAA",306.205445532143,"WI",-92.5390434265137,44.5691922371738
"_WsfOuvObbp1tH4cBE-jNw",1307,0,0,0.02625,0,-0.045,-0.00375,-0.0225,"_WsfOuvObbp1tH4cBE-jNw",501.827698505082,"NJ",-74.018038,40.7606955
"iQpkfCech11N5I6e9ur8Cg",340,-0.5,0,0.02625,0,-0.045,-0.00375,-0.0225,"iQpkfCech11N5I6e9ur8Cg",1234.37644893255,"NJ",-74.0132697254743,40.7713706622218
"Js-kSYAOINRIKErjCS9RMQ",-28.7472213399921,0.691502822468253,0.315160020060446,0.065,0,0.019,0,0.084,"Js-kSYAOINRIKErjCS9RMQ",854.477439415662,"WA",-122.673617082594,45.6290222924509
"g_BPftmJpuu2yEYaBS6yLQ",181.482921179632,0.188269791592638,0.318061656163681,0.065,0,0.019,0,0.084,"g_BPftmJpuu2yEYaBS6yLQ",989.313303477001,"WA",-122.671697,45.6304346323618
"HHNS1GpxNO_X8xEXEE2Ocg",273.771311785032,-0.28938738636257,0.29660041980474,0.065,0,0.019,0,0.084,"HHNS1GpxNO_X8xEXEE2Ocg",792.613742948706,"WA",-122.68064664418,45.6239701478128
"Ame0MIWNe3J6zWbBSJpNSw",38.9926748106572,-0.291690690195993,0.299335104091084,0.065,0,0.019,0,0.084,"Ame0MIWNe3J6zWbBSJpNSw",682.715774185468,"WA",-122.67903,45.624124
"3SpEK2Dwk8hafDKZtzTUrg",-73.6251542957468,0.691063305193634,-0.683389931708239,0.065,0,0.019,0,0.084,"3SpEK2Dwk8hafDKZtzTUrg",567.499917411537,"WA",-122.67128,45.62665
"IqFl9kEshhhXlnfG4ucdfw",305.960307875445,-0.303136859038288,0.311385221275285,0.065,0,0.019,0,0.084,"IqFl9kEshhhXlnfG4ucdfw",434.982282803731,"WA",-122.6736472,45.6250765
"eSuMSMummUPl8TZQkf6RVQ",47.8005452739541,-0.790054744078146,0.296986903935151,0.065,0,0.019,0,0.084,"eSuMSMummUPl8TZQkf6RVQ",847.555937001791,"WA",-122.681247,45.624259
"3XO0ZkbgRdLlLLDuxRM0CQ",236.413031467717,0.189884505517314,0.317136330635039,0.065,0,0.019,0,0.084,"3XO0ZkbgRdLlLLDuxRM0CQ",752.97585224174,"WA",-122.671506,45.6283131666861
"TfWcRkBUAqVIW10zaM3lzw",295.618766798183,-0.312282324612028,0.319679776114595,0.065,0,0.019,0,0.084,"TfWcRkBUAqVIW10zaM3lzw",663.691822485167,"WA",-122.669267622042,45.6273841722385
"Bby1U_NB-NyXe8AbYrhgPg",292.259911176556,-0.292643635829974,0.302508988273678,0.065,0,0.019,0,0.084,"Bby1U_NB-NyXe8AbYrhgPg",328.765908119075,"WA",-122.675249,45.62195
"qDXL3LljkT_rpigguycm1Q",122.386509580646,-0.309439122021989,0.316780747822999,0.065,0,0.019,0,0.084,"qDXL3LljkT_rpigguycm1Q",698.624246168676,"WA",-122.6714354,45.6274565
"eY3-ZE8-njGOglACqFYqVQ",254.692722547215,0.18430329481212,0.320777939283054,0.065,0,0.019,0,0.084,"eY3-ZE8-njGOglACqFYqVQ",1597.98887241935,"WA",-122.6713651,45.6358283
"U4ZJ37Rhg0Kf7udDXZVoVg",140.793266057769,-0.789825194787678,0.296886246819708,0.065,0,0.019,0,0.084,"U4ZJ37Rhg0Kf7udDXZVoVg",821.324308905649,"WA",-122.680948,45.624145
"s0UOpHA_EeLUJDsziUiV_Q",343.397914540553,-0.805365803950364,0.316629178654125,0.065,0,0.019,0,0.084,"s0UOpHA_EeLUJDsziUiV_Q",79.8487725273018,"WA",-122.671187354344,45.6208360418657
"JkhXi-3RJtmUTlkjrSdWSw",506.350085750788,-0.309830083250908,0.316384491282484,0.065,0,0.019,0,0.084,"JkhXi-3RJtmUTlkjrSdWSw",896.978705022871,"WA",-122.6728246,45.6295205
"ZYTZ7Je9XRxSGC8ByQHtTw",-68.0454197669341,0.19467970454847,-0.688529046444475,0.065,0,0.019,0,0.084,"ZYTZ7Je9XRxSGC8ByQHtTw",1012.69076518349,"WA",-122.677691,45.629343
"Jkjsd761UKq7bMf5uUimiQ",78.2779806496586,-0.30759880104846,0.315390389022667,0.065,0,0.019,0,0.084,"Jkjsd761UKq7bMf5uUimiQ",541.910556605154,"WA",-122.6719486,45.6263151
"Grqx6T12e25dBZrBAUwgCA",242.318840049902,0.190621246062285,0.315989681087543,0.065,0,0.019,0,0.084,"Grqx6T12e25dBZrBAUwgCA",878.086715805412,"WA",-122.67305,45.6293
"FzNT1Tc9ekS1yF0uz0pvrg",71.2608621046082,-0.307150488904853,0.315160058581829,0.065,0,0.019,0,0.084,"FzNT1Tc9ekS1yF0uz0pvrg",495.849419028515,"WA",-122.6719175,45.6258349
"mAM8m5iXalmqmFT6aQsyZA",303.788680081987,-0.840725413768453,0.346895727495327,0.065,0,0.019,0,0.084,"mAM8m5iXalmqmFT6aQsyZA",1580.8797779067,"WA",-122.65319,45.615453
"RQevAULOmbqybBeWJu_8UA",98.2893695659488,0.19175493223203,0.315567906657634,0.065,0,0.019,0,0.084,"RQevAULOmbqybBeWJu_8UA",658.40094012883,"WA",-122.6722963,45.6274064
"x8I-jtcrALud9BZGypOcOA",28.4142589047208,0.18883682856015,0.317223696899533,0.065,0,0.019,0,0.084,"x8I-jtcrALud9BZGypOcOA",1081.18487299992,"WA",-122.673107837403,45.6311660135856
"orww93GoyE5Z2a06L7KxoQ",252.199338617636,-0.30645612181856,-0.685603775016891,0.065,0,0.019,0,0.084,"orww93GoyE5Z2a06L7KxoQ",495.998517907794,"WA",-122.6724,45.6259299
"OvgwY0Th7g1a2aUvMcCiPQ",98.5721447252313,-0.313997307823001,0.319257308978713,0.065,0,0.019,0,0.084,"OvgwY0Th7g1a2aUvMcCiPQ",1459.81746120969,"WA",-122.673057,45.634601
"1GP2s-s8FczllcIskqtp1w",-59.1421887813027,-1.5199691945461,0.401481015171551,-0.027,-0.0225,0.01,0,-0.0395,"1GP2s-s8FczllcIskqtp1w",87.7603176041995,"VA",-82.189501,36.596451
"DCfAD7PuWuSTPs5s5BnJJg",-59.2755210162621,-0.0533641132076577,-0.449935121998751,0.00250000000000001,0.0075,0.01,0,0.02,"DCfAD7PuWuSTPs5s5BnJJg",1398.33243311676,"AR",-94.029843,33.461149
"kJXjauPKmWyVSjYDDwFlNw",-237.345854654132,-0.251387360866862,0.300503732284806,-0.014,0.03415,0,-0.01,0.01015,"kJXjauPKmWyVSjYDDwFlNw",245.647187466457,"NV",-120.004671,39.227682
"nG2qLE__i1Sv9DBevCWDNw",-358.735636850605,-0.631913129644426,-0.554516511378332,-0.014,0.03415,0,-0.01,0.01015,"nG2qLE__i1Sv9DBevCWDNw",214.016654199773,"NV",-120.003684997559,39.2278518676758
"-7AZWvUzAiAI-rnAW-WoqQ",61,-0.5,0,0,0,0,0,0,"-7AZWvUzAiAI-rnAW-WoqQ",503.189194915225,"DC",-76.96529,38.85356
"fMZOKdkjE95fe2o70ZB13w",-127.296711188729,-0.612843985271243,0.13711672397129,0.06,0,0,0,0.06,"fMZOKdkjE95fe2o70ZB13w",656.173529489085,"MD",-75.05388,38.44384
"uGpQA2uCNBFs7fcb-vSAgQ",132.464955924,0.351345893162994,-0.984684638286206,0.0025,0,0.0125,0,0.015,"uGpQA2uCNBFs7fcb-vSAgQ",1347.31524100433,"IL",-90.5736236572266,41.5101051330566
"CiBFwxariNUUiqMJzQE1pQ",-0.701680835759937,-0.104956649753288,-0.566064125070093,-0.0125,-0.005,0,0,-0.0175,"CiBFwxariNUUiqMJzQE1pQ",240.548500513153,"WI",-89.0362,42.49948
"_7QzLcFFuxYySTRXmB1vDQ",-33.7130023782762,-0.0886658566634226,0.451054671604972,-0.0125,-0.005,0,0,-0.0175,"_7QzLcFFuxYySTRXmB1vDQ",1174.51309798065,"WI",-89.0242642,42.5077494
"y_vjqg2uPRov6tH7FefRDg",0,-1.5,-1,0.01,0,0,0,0.01,"y_vjqg2uPRov6tH7FefRDg",967.706874788798,"IN",-85.06799,38.7474
"BV2TQDbbgC5Mwgyoh3CHDA",6,-1,0,0.01,0,0,0,0.01,"BV2TQDbbgC5Mwgyoh3CHDA",1003.30853913664,"IN",-85.0668979,38.7472642
"RsKB6jblehIyqsLWvEVNuQ",2,-2,0,0.01,0,0,0,0.01,"RsKB6jblehIyqsLWvEVNuQ",1065.45426117936,"IN",-85.0859,38.73737
"s1l-tIsYtO-c4UdtFqNshQ",14,-1,-1,0.01,0,0,0,0.01,"s1l-tIsYtO-c4UdtFqNshQ",1034.19934083177,"IN",-85.0675888061523,38.7478446960449
"NelsfKV2FEDgprvQO0fcTQ",-4,-4,-1,0.01,0,0,0,0.01,"NelsfKV2FEDgprvQO0fcTQ",772.263103918155,"IN",-85.08261,38.73813
"ywodxexrkCxYgZDbckUcEA",23,-1.5,1,-0.0025,0.0125,0,0,0.01,"ywodxexrkCxYgZDbckUcEA",837.697375964297,"OH",-84.41275,39.05345
"Q1X4SvoOC9JfPr7uQ-icyg",-110,0.5,0,-0.0625,0,0,0,-0.0625,"Q1X4SvoOC9JfPr7uQ-icyg",842.566343726628,"NH",-71.313465,42.699544
"yzFZ47mW5O1c1upijPK6Lw",-32.8055948298591,0.256807893824911,0.513615787649821,-0.0625,0,0,0,-0.0625,"yzFZ47mW5O1c1upijPK6Lw",1594.11380620586,"NH",-70.8644929155707,42.8837296951229
"POENSHZQ8B7Kx9rv6ooVjg",-1.65079164857987,-0.966923832669701,-0.730551141600579,0,0,0,0,0,"POENSHZQ8B7Kx9rv6ooVjg",1372.80454114553,"MD",-78.9723250047811,39.4489014612127
"HDeVMndxcLUrrk8UtO6C8g",15.4629652202897,0.649595113558909,0.638186718326492,0.01875,0,-0.02,0,-0.00125,"HDeVMndxcLUrrk8UtO6C8g",1448.5662028097,"MN",-96.58742,46.26371
"mIHzRxleI3bAQqhUZyTzEQ",-5.31031401758768,-1.76862264060275,-0.352202129712808,0.01875,0,-0.02,0,-0.00125,"mIHzRxleI3bAQqhUZyTzEQ",1277.75336026312,"MN",-96.5926551818848,46.2631413426648
"AYwh0nCpb-z8bav4vsC-Nw",-2.20024982603398,-0.72939813413147,-0.346485634409966,0.01875,0,-0.02,0,-0.00125,"AYwh0nCpb-z8bav4vsC-Nw",1192.12882269045,"MN",-96.594229,46.2635131361956
"6oIGwJTYZm3OSvC0oQ0luQ",-42.8692003302796,-1.17284436477784,-0.345688729555689,-0.0187484014712783,1.27882297735766e-06,0.0199948847080906,0,0.00124776205978963,"6oIGwJTYZm3OSvC0oQ0luQ",1535.02017851615,"ND",-96.7870667204261,46.8778724079333
"YhqXRvRWcX0RVo34yJHdxg",-2.24091408859883,0.321420697596562,-0.999061922212833,-0.0187441370138302,4.69038893583656e-06,0.0199812384442567,0,0.00124179181936228,"YhqXRvRWcX0RVo34yJHdxg",1003.89218316892,"ND",-96.79773,46.84599
"2YML450zVIWtZZgvaob06Q",49.1435288008327,-0.175276846340611,-0.35055369268122,-0.0187484104647936,1.27162816515591e-06,0.0199949134873394,0,0.00124777465071096,"2YML450zVIWtZZgvaob06Q",786.272712240196,"ND",-96.787246,46.877132
"ePmndsR4jIOXNVVAiFslvw",-50,-0.5,0,-0.0125,0.005,0,0,-0.00750000000000001,"ePmndsR4jIOXNVVAiFslvw",1596.76767045413,"ND",-96.767393,46.9280553
"Ycgc8WzeWPdlcTuHAaPG0w",68,1,0,-0.01875,0.005,0,-0.0025,-0.01625,"Ycgc8WzeWPdlcTuHAaPG0w",996.783985475443,"WI",-92.756225,44.970011
"T4BMlyuKtsI51z_WpPR1tg",237,1.5,0,-0.01875,0.005,0,-0.0025,-0.01625,"T4BMlyuKtsI51z_WpPR1tg",1511.07929103987,"WI",-92.75657,44.97463
"A8iJEDoTOQ8WfKLKgrPITA",149,1,0,-0.01875,0.005,0,-0.0025,-0.01625,"A8iJEDoTOQ8WfKLKgrPITA",1540.74638315541,"WI",-92.75725,44.97497
"A9Us-HN68meg5le5Ko8Yaw",203,0.5,0,-0.01875,0.005,0,-0.0025,-0.01625,"A9Us-HN68meg5le5Ko8Yaw",1555.3326570978,"WI",-92.7581,44.9751199
"FYC9aGRiDKf2kA2iAlPG3A",146,1.5,0,-0.01875,0.005,0,-0.0025,-0.01625,"FYC9aGRiDKf2kA2iAlPG3A",1600.33929606208,"WI",-92.756541,44.975465
"0yw06EGptGhesolwWYGyog",-28,2,-1,-0.01875,0.005,0,-0.0025,-0.01625,"0yw06EGptGhesolwWYGyog",1514.42040717771,"WI",-92.75719,44.97464
"8WdCGH3BDM7yUivhNpKXVA",75,1.5,0,-0.01875,0.005,0,-0.0025,-0.01625,"8WdCGH3BDM7yUivhNpKXVA",1472.0830676577,"WI",-92.7572402954102,44.9742813110352
"Ta9-xuAkbszdwYgwxZe0_g",-8,2,0,-0.01875,0.005,0,-0.0025,-0.01625,"Ta9-xuAkbszdwYgwxZe0_g",1515.27718009479,"WI",-92.75633,44.97467
"MjNPYY01-LUjuM8nHLeS0A",6,1,0,-0.01875,0.005,0,-0.0025,-0.01625,"MjNPYY01-LUjuM8nHLeS0A",1514.42040717771,"WI",-92.757194519043,44.9746437072754
"vmzyonOftu1gO7qes4ev9A",50,1.5,0,-0.01875,0.005,0,-0.0025,-0.01625,"vmzyonOftu1gO7qes4ev9A",1450.98309211237,"WI",-92.7570069,44.9741318
"D6swO4YXxXQiVq54vscLdA",22,0.5,-1,-0.01875,0.005,0,-0.0025,-0.01625,"D6swO4YXxXQiVq54vscLdA",1544.34098473532,"WI",-92.757629,44.974973598638
"1qXk_IJAAk0TxVJB0Z4uZg",-20,1.5,-1,-0.01875,0.005,0,-0.0025,-0.01625,"1qXk_IJAAk0TxVJB0Z4uZg",1444.13741864501,"WI",-92.7570357,44.9739869
"AY4qBdRtkShnjiPTdlxw_A",377,-0.5,1,-0.0125,0.01,0,-0.005,-0.00750000000000001,"AY4qBdRtkShnjiPTdlxw_A",757.017614446366,"NC",-80.848238,35.022478
"tIiiq23utFKTs1At2bVD6w",283,0,1,-0.0125,0.01,0,-0.005,-0.00750000000000001,"tIiiq23utFKTs1At2bVD6w",887.527960349468,"NC",-80.8471962,35.0232183
"C3PN-sjP7mGMXHS1zm4DLQ",-40,0.5,1,-0.0125,0.01,0,-0.005,-0.00750000000000001,"C3PN-sjP7mGMXHS1zm4DLQ",1185.11049361474,"NC",-80.8509428054094,35.0282310487103
"SThmy10YhS13oFgT990Xhw",117,0,0,-0.0125,0.01,0,-0.005,-0.00750000000000001,"SThmy10YhS13oFgT990Xhw",1571.14904182514,"NC",-80.84065,35.02614
"Mtx3hL9V4lx4I04vrDTWJA",2,0.5,1,-0.0125,0.01,0,-0.005,-0.00750000000000001,"Mtx3hL9V4lx4I04vrDTWJA",830.375102048084,"NC",-80.8483648554192,35.0233596167703
"Wp88E6YqddPvRQYeILCHgA",37.7161158969892,-0.5,-0.175177480297251,0.02625,-0.04,0,-0.00375,-0.0175,"Wp88E6YqddPvRQYeILCHgA",498.821850921994,"NJ",-74.02651,41.04968
"yQo3ZW0OyWFII3HN0qVdcA",-92.35057146134,-0.5,0.808088140293602,0.02625,-0.04,0,-0.00375,-0.0175,"yQo3ZW0OyWFII3HN0qVdcA",1582.31233313473,"NJ",-74.0287,41.03962
"ZedMX3TTookaSV5IPWxFSA",-29.1776410007492,0.5,-0.190038306427226,0.02625,-0.04,0,-0.00375,-0.0175,"ZedMX3TTookaSV5IPWxFSA",1478.66639149614,"NJ",-74.02994,41.04063
"ueZJ_MMRnzHAHqs8DcDYow",-15.7926372557871,0,-0.190826809714503,0.02625,-0.04,0,-0.00375,-0.0175,"ueZJ_MMRnzHAHqs8DcDYow",1577.30652134725,"NJ",-74.0296839,41.0400129
"OD6GHtj63_uZrhob1ebJ8w",215.852032342285,0.63959550800601,0.220970850291136,0.065,0.005,0,0,0.07,"OD6GHtj63_uZrhob1ebJ8w",1003.59328968847,"WA",-121.485309,45.727356
"6NAa6apBfJchlRuz5YdGpw",-15.0929322912948,0.139494527129986,0.221519955294385,0.065,0.005,0,0,0.07,"6NAa6apBfJchlRuz5YdGpw",1031.52047093435,"WA",-121.4863376,45.7278045
"RKy6ngjocPEsdaHiVL062A",-74.1538781447255,0.63968692875474,0.220872230494875,0.065,0.005,0,0,0.07,"RKy6ngjocPEsdaHiVL062A",990.683240383026,"WA",-121.485681,45.727335
"aXiWW0V75BP1yFw5PtZUyw",-71.0218596700062,1.13874793072612,0.222530538457813,0.065,0.005,0,0,0.07,"aXiWW0V75BP1yFw5PtZUyw",1141.06645093431,"WA",-121.48381,45.728239
"PUqzo1Vc1603PLM1duV1aw",-31.1320512817931,0.139425274041403,0.2211986753033,0.065,0.005,0,0,0.07,"PUqzo1Vc1603PLM1duV1aw",1033.37039650506,"WA",-121.4847456,45.7274326
"lAsVauSIW4SRN0VuJfViyQ",-44.0749876575658,0.63906971136635,0.221890683354463,0.065,0.005,0,0,0.07,"lAsVauSIW4SRN0VuJfViyQ",1086.32502888645,"WA",-121.484242,45.727838
"oL8iCECn_aMtx8ElCFfOaw",-62.1837061100545,-0.272540914787929,-0.81829386991918,0.004,-0.0175,0,0.015,0.0015,"oL8iCECn_aMtx8ElCFfOaw",1026.32625850529,"CA",-114.254531860352,34.1797485351562
"iNAwSqyg7Qv_Va8Oe7VTtw",-7.90626484809755,-0.722873160777101,1,-0.01,0.03775,-0.02,0,0.00774999999999999,"iNAwSqyg7Qv_Va8Oe7VTtw",1106.59789537877,"NV",-114.5765406,35.144642
"XgJKGsx3W7Fy4LHI12ab9g",-353.635705554189,-1.88123275117543,-1.85668989025267,-0.014,0.03415,0,-0.01,0.01015,"XgJKGsx3W7Fy4LHI12ab9g",92.8124888025525,"NV",-120.005249023438,39.2280502319336
"XhvipB9UUkXJ6iut_2v6nA",-509.649395455134,0.280983287466976,-1.18402411585109,0.02025,0,-0.03954,0.011,-0.00829000000000001,"XhvipB9UUkXJ6iut_2v6nA",1517.2632059275,"IL",-90.175919,38.600723
"tAiZGOeSnjPCot21QZ0r4g",-28.2874055984037,0,1,6.93889390390723e-18,1.73472347597681e-18,6.93889390390723e-18,2.16840434497101e-19,1.38777878078145e-17,"tAiZGOeSnjPCot21QZ0r4g",1520.66040164063,"KS",-94.62247,39.10561
"i3Rz9Q5-WI5uEM1ZShw17A",68.1097058159989,0.572014705813139,0,0.01,0.025,0,0,0.035,"i3Rz9Q5-WI5uEM1ZShw17A",1436.14680101759,"TN",-87.4336853027344,36.6302909851074
"9pGfqyc05eRpNXjtD5R4gw",15.1169979194554,0.571897777286097,1.11022302462516e-16,0.01,0.025,0,0,0.035,"9pGfqyc05eRpNXjtD5R4gw",1435.4809690558,"TN",-87.43327,36.63035
"33oszg9Kk-AhctdWCJxVPA",9.13912744085696,0.571363173114979,1,0.01,0.025,0,0,0.035,"33oszg9Kk-AhctdWCJxVPA",1441.42150693641,"TN",-87.43294,36.63053
"VvWlD_A_lXuFU82T52A6Dw",7.35525805941838,0.0662759720974844,1,0.01,0.025,0,0,0.035,"VvWlD_A_lXuFU82T52A6Dw",1411.71176515563,"TN",-87.4301376342773,36.6327247619629
"RpXIEffA4kWdzsIr5wRpDg",-5.71198845881067,0.0682266384761512,1.11022302462516e-16,0.01,0.025,0,0,0.035,"RpXIEffA4kWdzsIr5wRpDg",1470.46688660962,"TN",-87.429224,36.632732
"ASEuz_425LhajfZHJnEqOw",0.183996341091447,-0.429309208421711,-2.22044604925031e-16,0.01,0.025,0,0,0.035,"ASEuz_425LhajfZHJnEqOw",1507.60363652812,"TN",-87.4302836,36.6314277
"D_1gZ7oFzQw8pHInXQ2ySA",31.6898926754046,-0.0264193462953033,1,0.01,0.025,0,0,0.035,"D_1gZ7oFzQw8pHInXQ2ySA",666.862292872809,"TN",-87.43494,36.64014
"im5ufXajtGOZ2-OI8nZW0Q",11.5343801542138,0.0603954252447103,0,0.01,0.025,0,0,0.035,"im5ufXajtGOZ2-OI8nZW0Q",1167.53561985074,"TN",-87.43425,36.63288
"frRqEqBUw1cmXCEPqDCvig",-7.89153748743433,-0.455451996271149,0,0.01,0.025,0,0,0.035,"frRqEqBUw1cmXCEPqDCvig",888.152841138148,"TN",-87.4353867,36.635231
"oRQKEVR6uNlV8jnUAaPgpg",-4.37365258962242,-0.983254762962336,0.803255581183021,0.00625000000000001,0,0,0,0.00625000000000001,"oRQKEVR6uNlV8jnUAaPgpg",212.883166528796,"NJ",-74.94645,40.36762
"Doa7qtoZevlFrZq54MXgHQ",27.81545858826,-0.217874391003823,-1.87149756401529,0.00625000000000001,0,0,0,0.00625000000000001,"Doa7qtoZevlFrZq54MXgHQ",761.862896133839,"NJ",-75.19622,40.68667
